age,gender,Eastern,Japan,Samurai,Funky,Nature,Western,Space,Mystery,Puzzle,Art
15,Female,84,14,49,84,98,22,23,54,9,95
21,Male,24,97,67,86,78,78,96,19,80,96
24,Female,94,82,79,16,76,58,78,77,40,82
23,Male,68,91,44,67,86,65,90,11,65,46
40,Male,4,33,90,56,3,61,22,71,75,98
25,Female,93,94,60,27,84,99,77,65,74,71
18,Male,91,88,66,89,41,3,7,98,39,98
21,Female,86,8,53,51,72,86,17,98,23,99
35,Male,92,66,79,77,96,98,74,66,30,100
29,Female,62,83,31,10,73,86,58,96,77,90
38,Female,54,86,89,78,70,77,7,98,96,65
15,Male,50,78,65,43,62,88,89,46,41,81
26,Female,20,76,20,1,93,51,47,80,86,87
38,Female,65,67,18,78,84,42,28,80,75,32
32,Female,5,70,32,59,98,29,7,84,97,86
37,Male,34,24,7,75,98,21,64,91,12,82
21,Female,74,6,51,9,74,76,62,60,95,76
34,Female,37,91,29,20,77,96,10,99,80,36
27,Male,49,88,99,68,75,34,96,25,57,86
19,Female,77,6,44,31,81,42,54,7,16,99
15,Female,61,28,89,76,72,12,69,85,20,71
17,Female,60,15,54,76,100,10,68,95,65,93
33,Male,60,95,73,18,87,33,84,31,76,82
26,Male,4,4,71,99,84,17,98,5,10,50
20,Female,88,95,100,76,82,54,76,47,79,82
26,Male,80,16,70,99,75,80,92,1,31,65
36,Female,38,7,92,1,78,78,37,74,93,84
34,Female,36,24,12,6,79,45,22,98,92,49
36,Female,59,5,59,80,77,18,15,89,74,93
19,Male,12,12,86,77,12,15,89,91,37,53
16,Male,83,23,62,17,50,31,70,52,30,63
15,Male,4,92,62,92,34,35,29,24,18,91
15,Male,41,4,89,59,67,1,16,98,94,79
40,Female,20,42,29,62,74,45,84,80,90,6
17,Female,82,21,79,79,74,48,3,56,80,72
31,Male,70,26,86,80,89,49,74,29,9,75
30,Male,64,48,100,31,89,76,85,46,78,47
34,Male,55,61,76,82,96,10,91,59,24,19
22,Male,99,28,27,100,87,83,93,23,50,52
36,Male,20,58,89,70,17,33,45,92,35,12
22,Female,88,57,7,69,85,39,52,71,65,82
40,Female,82,35,15,72,90,29,19,79,77,58
25,Female,70,46,66,8,95,4,89,60,77,81
28,Female,81,74,33,100,82,39,43,100,89,88
16,Male,6,51,23,64,81,85,53,90,74,29
39,Female,82,62,26,50,84,69,37,77,75,76
39,Female,71,68,95,88,86,87,15,77,78,21
20,Female,85,89,31,68,96,29,54,58,11,84
23,Female,88,75,100,96,76,20,40,86,35,83
17,Male,50,39,79,75,63,15,65,37,94,45
34,Male,33,10,100,62,80,96,70,94,87,55
28,Female,37,45,63,60,78,13,9,42,81,94
40,Female,5,10,6,18,73,78,62,96,78,55
31,Male,22,18,83,50,76,42,93,74,15,79
31,Female,63,82,36,61,99,72,35,84,87,13
20,Female,72,78,75,51,94,71,46,84,71,84
30,Female,58,95,15,71,99,23,14,75,73,88
32,Female,74,44,56,70,79,46,10,91,70,68
25,Female,85,49,15,7,70,44,11,81,83,70
21,Male,76,31,32,52,88,86,79,88,19,7
30,Male,68,7,75,54,97,85,88,16,1,68
32,Female,24,72,19,36,82,8,18,88,73,47
17,Female,25,37,36,70,97,60,14,45,60,98
16,Male,4,36,21,83,58,40,31,23,45,69
40,Male,91,54,48,73,59,33,14,90,2,3
15,Female,78,54,3,99,80,36,14,21,66,85
20,Male,32,58,11,72,79,1,77,84,25,30
26,Female,51,28,100,36,100,69,15,69,72,98
37,Male,28,2,44,74,8,1,77,1,27,83
35,Male,11,74,95,98,75,74,83,91,2,28
21,Female,91,10,14,25,74,45,86,37,39,71
15,Male,11,43,60,30,9,59,58,67,1,1
22,Male,13,6,10,18,89,98,82,4,46,54
38,Female,10,28,20,87,85,3,73,81,87,29
37,Female,90,42,91,99,81,83,76,75,84,57
35,Male,27,93,79,50,71,35,71,97,5,38
15,Female,2,29,71,55,90,8,70,30,97,89
23,Male,70,9,54,2,98,18,92,40,28,77
40,Female,79,58,88,88,78,6,58,74,86,53
22,Female,75,49,34,74,99,21,12,75,49,98
24,Female,88,32,85,34,73,52,82,42,23,88
26,Female,90,25,11,79,72,36,81,50,84,89
38,Male,46,61,81,30,75,8,32,25,89,1
17,Male,13,9,27,87,33,55,65,99,18,74
32,Female,69,46,10,70,70,30,85,78,82,45
36,Male,95,45,23,43,35,46,9,75,95,72
15,Female,83,37,82,52,72,41,87,55,89,71
18,Female,81,10,20,25,82,40,4,40,38,84
23,Male,81,10,12,18,73,61,83,55,48,6
21,Female,89,50,60,11,78,61,60,33,11,73
31,Male,12,93,85,7,97,5,94,37,97,95
22,Male,91,52,53,77,92,19,81,55,35,5
18,Female,86,92,82,14,88,69,58,79,51,71
25,Male,47,1,72,49,98,5,82,32,89,49
23,Male,59,60,62,15,81,78,83,23,63,82
16,Female,19,44,61,82,80,14,78,35,71,75
17,Male,57,85,100,93,70,51,87,9,75,60
21,Male,2,3,87,15,98,70,100,93,87,65
20,Female,95,8,6,92,100,67,25,7,27,90
40,Male,53,42,41,76,48,63,90,37,3,4
36,Male,27,74,65,35,88,92,94,66,3,62
21,Male,93,44,54,49,79,21,84,60,75,85
27,Male,67,63,96,98,86,6,90,44,82,23
29,Female,41,76,68,45,80,69,42,53,78,71
25,Male,8,46,82,74,95,52,71,12,8,14
35,Female,97,78,75,59,94,20,30,77,85,91
16,Female,83,28,12,88,70,58,47,36,84,93
22,Female,75,17,85,3,70,89,15,68,12,100
17,Female,14,96,57,40,90,100,77,12,81,75
15,Female,5,31,35,12,89,53,64,53,41,97
32,Female,2,42,29,4,98,53,15,90,86,33
30,Male,85,55,74,53,80,90,78,76,40,26
32,Female,56,21,98,60,99,5,19,94,94,79
27,Female,75,36,7,58,88,100,86,10,96,78
23,Male,24,48,82,73,78,73,87,52,8,31
36,Female,40,4,58,71,87,20,62,74,82,79
19,Male,2,11,88,26,51,40,44,79,40,55
37,Male,37,35,64,36,1,62,42,2,20,26
22,Male,94,54,44,50,91,78,70,72,68,82
30,Female,29,9,98,98,74,30,74,71,80,80
37,Female,54,69,58,21,91,98,21,88,79,77
24,Male,62,97,40,90,95,49,89,68,21,5
29,Female,63,62,64,76,83,76,71,92,71,72
35,Male,38,78,92,99,77,7,81,77,17,59
39,Male,68,40,19,19,46,51,17,97,9,55
40,Male,43,91,58,1,37,48,81,53,66,76
20,Female,99,20,36,18,78,51,79,38,27,100
35,Female,70,82,78,64,79,96,79,95,72,27
34,Female,12,95,72,26,88,85,21,81,74,72
39,Female,40,71,50,42,92,76,86,72,70,36
29,Male,95,51,72,80,86,27,77,43,83,69
24,Male,55,90,59,93,86,87,70,68,11,63
36,Male,61,32,20,35,75,42,51,1,14,33
22,Male,64,56,93,56,71,16,77,91,14,66
38,Female,100,30,55,97,89,88,76,71,74,15
30,Female,20,83,84,93,97,17,88,78,95,90
23,Male,86,91,60,90,88,21,71,27,30,53
35,Male,78,33,75,42,100,93,70,10,7,92
21,Female,81,30,37,50,98,18,79,23,35,77
26,Female,33,23,52,11,77,59,53,18,76,74
16,Male,25,15,88,17,57,2,96,32,1,90
30,Female,54,84,89,89,99,7,91,92,97,72
25,Female,75,11,40,2,99,99,85,83,93,88
32,Male,29,58,72,82,90,6,88,55,67,14
18,Male,57,14,50,67,13,96,98,61,68,1
15,Female,26,73,88,93,85,7,54,27,27,73
21,Male,92,14,82,25,83,91,79,42,91,38
29,Female,64,60,89,8,95,27,29,19,72,81
17,Male,3,37,57,63,87,71,74,85,36,70
40,Male,84,16,27,72,79,94,95,77,79,31
35,Male,88,94,85,47,72,73,80,89,3,94
25,Female,97,31,85,63,78,21,43,82,90,74
17,Male,73,27,31,95,1,97,54,99,94,51
27,Male,52,81,89,22,83,39,80,2,23,9
27,Male,9,65,97,53,80,62,76,71,53,22
37,Female,43,43,44,97,96,62,28,78,78,93
24,Male,52,23,62,19,71,85,82,38,76,52
28,Male,32,42,92,33,71,40,89,48,94,3
38,Male,7,67,78,80,48,75,87,77,53,28
38,Female,9,81,98,3,78,64,52,87,97,82
31,Male,51,12,98,38,83,19,90,71,40,98
38,Male,12,45,86,23,23,1,51,8,29,40
31,Female,72,31,3,57,98,9,53,78,98,19
35,Female,66,59,100,58,86,49,56,85,85,35
28,Male,72,17,77,21,89,47,96,42,14,71
23,Female,76,88,99,56,84,97,36,15,5,84
36,Male,41,6,80,49,100,48,22,80,81,47
21,Male,88,44,14,3,70,2,88,49,47,62
25,Male,3,65,99,9,93,37,96,60,35,86
20,Male,20,61,23,21,75,43,87,35,91,40
17,Male,78,50,51,87,66,19,33,87,22,53
32,Male,76,54,92,44,84,100,71,6,69,74
38,Female,29,41,26,47,92,90,100,84,84,8
24,Female,73,48,89,57,78,9,100,35,2,91
37,Female,13,13,2,19,84,94,11,90,91,59
39,Female,34,24,68,70,71,48,91,72,78,78
18,Female,84,1,8,25,93,74,57,37,75,75
18,Male,61,71,68,24,38,52,41,90,18,14
36,Female,14,8,14,46,80,24,81,98,93,98
40,Female,25,5,76,77,74,59,91,99,88,9
29,Male,47,85,75,51,88,66,76,16,4,70
24,Female,95,25,29,88,95,34,13,11,23,85
20,Male,42,33,67,73,72,6,81,96,59,91
25,Female,77,6,4,12,91,82,16,66,78,94
22,Female,90,59,54,57,70,81,81,95,98,96
18,Female,88,84,81,81,87,65,29,88,70,99
29,Female,92,49,65,44,85,17,60,69,92,80
26,Female,88,5,99,24,87,18,91,49,83,81
33,Male,61,13,74,71,92,49,98,12,65,73
19,Male,86,68,49,61,33,38,36,99,20,98
27,Female,11,79,84,82,79,100,34,45,82,80
29,Male,71,72,88,7,87,56,97,50,22,16
29,Male,25,55,100,43,73,37,93,29,59,55
40,Male,37,62,51,17,59,97,40,53,7,80
18,Female,84,53,92,77,82,95,57,82,50,78
37,Female,58,5,11,6,92,41,83,88,73,96
37,Male,53,6,36,56,47,79,97,20,37,82
21,Female,79,14,93,48,81,61,4,14,72,79
37,Female,95,75,80,2,85,97,72,89,73,1
33,Male,8,69,72,59,75,52,80,13,8,57
32,Male,28,50,70,27,87,36,85,82,21,32
30,Male,37,43,99,58,79,79,88,32,69,33
18,Male,65,63,78,91,8,2,89,25,99,43
30,Male,35,29,76,85,92,9,84,54,11,6
40,Female,61,56,36,84,98,38,4,99,79,51
19,Female,82,22,65,14,79,82,27,11,100,100
31,Female,20,54,83,80,84,89,6,73,87,51
24,Female,88,3,1,11,72,26,92,9,10,96
36,Female,86,97,97,89,95,39,89,83,95,72
31,Female,96,67,18,89,88,97,31,100,94,49
39,Male,12,46,90,19,48,16,70,66,52,66
17,Female,55,43,76,98,87,84,27,58,3,93
16,Male,67,63,59,77,11,69,42,81,1,14
30,Male,38,12,85,42,71,38,73,88,10,14
29,Female,32,72,13,95,82,64,27,82,93,70
30,Female,86,13,44,33,83,42,5,77,99,97
28,Male,8,27,73,68,88,42,92,26,39,11
30,Female,8,98,61,8,97,17,95,95,76,75
15,Female,10,92,53,21,79,98,71,34,86,86
22,Female,70,99,10,31,72,45,49,70,59,89
32,Male,52,4,87,51,83,25,90,75,92,25
21,Male,18,52,87,47,75,65,98,48,69,58
21,Male,36,97,96,59,97,38,83,69,38,52
26,Male,94,51,91,66,97,79,75,1,31,66
38,Female,33,66,85,49,77,95,33,77,83,15
26,Female,34,54,8,43,100,1,3,6,72,70
35,Male,30,72,75,17,78,49,84,57,89,34
32,Male,52,7,78,14,94,30,83,36,9,11
37,Male,29,36,27,97,10,9,18,36,50,46
31,Male,77,5,76,92,86,86,100,75,82,29
35,Female,69,21,74,81,77,91,42,94,93,34
15,Male,48,21,72,81,26,53,52,38,52,9
17,Female,23,69,16,4,89,10,37,42,72,95
28,Female,92,35,82,63,93,86,50,41,89,79
24,Male,73,14,53,41,93,83,74,4,26,89
31,Male,83,95,75,89,75,21,79,90,89,85
38,Male,91,89,50,31,66,52,80,93,43,19
28,Female,4,72,44,87,100,44,51,35,97,95
36,Female,51,48,51,97,87,92,74,87,78,37
31,Male,23,55,86,91,94,2,74,31,79,99
22,Female,72,11,36,80,78,17,30,42,56,96
22,Female,75,13,39,9,84,50,78,3,79,77
20,Male,18,81,14,2,84,38,85,33,26,7
39,Male,46,59,92,71,13,73,57,85,72,68
27,Female,20,98,65,41,94,93,27,25,90,93
26,Male,89,77,85,26,91,6,89,76,67,22
36,Male,46,77,84,42,20,14,79,48,24,1
34,Male,80,87,94,5,97,25,70,38,30,54
29,Female,42,84,24,37,97,92,79,84,86,75
37,Male,20,60,21,16,35,35,58,59,1,93
15,Female,47,7,29,54,78,55,66,71,73,96
19,Male,43,9,20,100,1,56,16,50,9,36
26,Male,46,20,94,57,85,10,80,42,28,29
25,Male,64,88,15,72,83,65,96,49,75,21
27,Female,11,8,11,72,72,39,95,29,76,82
38,Male,36,81,99,38,16,73,72,19,51,70
28,Female,86,93,100,92,94,36,88,4,99,94
23,Female,76,2,12,47,99,18,62,18,23,78
19,Female,81,2,40,33,81,27,99,73,57,73
25,Female,71,62,47,42,83,10,78,6,74,74
20,Female,86,64,55,98,87,37,24,6,88,80
33,Male,24,3,82,53,80,53,95,80,76,75
31,Female,88,100,50,74,80,37,5,71,90,23
29,Male,86,76,86,76,89,65,86,12,83,11
27,Female,29,6,31,56,92,100,5,78,79,73
19,Male,19,12,13,89,79,54,31,56,72,74
35,Male,19,34,93,86,89,48,88,45,57,55
38,Female,23,47,13,39,93,63,20,83,88,72
25,Female,72,7,27,98,98,52,4,54,84,86
38,Male,46,92,57,10,10,64,17,8,66,53
26,Male,17,67,97,63,96,91,100,66,33,57
35,Female,100,19,7,33,95,35,93,89,100,7
17,Male,45,5,65,28,10,35,22,41,76,14
17,Female,36,76,24,32,85,54,68,56,35,90
40,Male,75,65,16,40,7,19,79,1,100,17
21,Male,9,42,7,26,72,39,82,86,59,23
22,Female,98,78,14,3,87,87,22,39,69,73
40,Female,29,18,85,65,79,18,32,100,83,61
28,Female,15,52,17,95,93,54,99,5,92,81
29,Female,79,13,81,42,84,40,24,22,84,75
18,Female,94,11,96,56,98,19,40,56,33,72
20,Female,78,86,51,60,97,4,22,90,70,93
18,Male,25,48,29,20,27,51,22,56,13,12
36,Male,50,21,22,35,30,40,50,29,80,6
22,Female,82,35,94,38,86,47,100,64,36,86
37,Male,99,13,30,30,60,26,28,70,56,73
24,Female,70,28,25,17,85,65,40,73,14,76
25,Male,83,42,66,96,74,98,100,47,77,67
28,Female,98,59,28,19,76,66,19,1,84,78
32,Male,57,74,85,88,88,60,76,14,73,68
32,Male,90,84,82,4,75,41,98,93,86,92
25,Female,97,42,36,28,85,88,84,24,79,83
36,Male,75,30,23,28,55,97,12,12,9,38
18,Female,75,23,93,94,90,19,12,64,79,91
25,Male,45,58,78,8,99,9,95,24,5,72
33,Male,31,15,78,43,75,54,99,55,27,93
16,Male,53,10,79,99,80,57,58,40,35,58
33,Female,88,38,9,59,96,80,18,78,95,93
34,Female,23,76,30,60,90,36,81,74,89,77
19,Female,93,25,21,7,83,98,1,99,43,81
26,Female,72,78,63,85,72,71,89,40,79,85
16,Female,40,34,15,96,95,41,23,17,19,84
31,Male,41,23,77,60,74,52,96,79,16,43
31,Female,18,36,26,19,78,80,26,77,100,87
39,Female,80,24,62,81,93,3,48,73,100,64
16,Female,99,93,91,9,90,96,22,70,39,99
21,Male,59,55,79,38,92,28,79,85,50,62
29,Male,85,68,75,48,95,86,100,60,52,23
38,Female,94,68,25,58,80,8,72,73,76,58
23,Male,64,36,45,75,73,56,90,89,39,97
21,Male,41,16,57,21,70,65,100,37,7,63
26,Female,43,27,69,19,91,71,69,41,100,70
35,Female,38,95,1,17,90,98,16,72,80,86
34,Female,49,10,46,63,73,66,70,79,93,28
32,Female,46,9,15,63,98,68,58,84,89,13
23,Male,62,95,76,22,74,79,84,26,79,76
19,Female,76,70,63,67,74,72,40,7,54,77
40,Female,23,26,45,97,92,28,37,76,92,5
24,Male,10,60,71,8,87,74,92,84,99,79
15,Female,31,92,44,62,80,73,33,41,75,99
37,Female,84,45,98,55,75,77,19,87,79,57
22,Female,86,17,56,58,74,4,55,72,43,70
33,Male,64,78,93,25,97,33,84,79,78,63
16,Female,23,35,59,18,100,21,59,97,96,72
21,Female,91,79,14,99,75,92,35,1,1,91
38,Male,47,26,11,41,55,37,24,46,55,51
27,Male,15,76,70,13,91,18,91,59,52,86
32,Male,89,83,78,8,97,10,86,78,51,66
25,Female,71,64,1,14,86,41,92,27,76,88
21,Female,85,20,39,49,78,23,15,94,20,75
35,Male,63,7,98,21,97,99,89,96,8,67
37,Female,73,68,87,25,82,97,84,94,99,52
38,Male,73,57,88,38,95,93,17,12,26,32
18,Female,79,17,44,42,74,44,98,47,14,99
34,Male,79,61,80,26,93,66,73,61,54,32
15,Female,79,46,96,22,97,75,46,9,5,79
19,Female,78,59,52,45,97,10,50,28,75,82
16,Male,97,42,37,14,79,12,26,95,68,47
22,Female,84,66,98,12,92,14,41,48,45,81
25,Male,69,93,42,78,71,40,96,55,51,66
25,Female,70,60,6,71,72,59,56,37,91,79
23,Female,100,11,20,61,83,84,14,23,57,75
32,Male,17,90,79,5,96,46,87,43,29,63
34,Male,34,55,73,15,95,16,99,83,48,41
29,Female,51,21,99,6,91,65,42,46,70,100
18,Female,100,2,37,67,100,95,32,34,80,73
28,Male,57,60,81,60,76,71,89,61,12,86
19,Female,89,69,86,82,74,41,77,40,43,74
39,Female,10,9,96,8,73,28,76,85,99,21
25,Female,75,14,14,5,88,75,98,38,85,75
36,Male,54,85,47,61,82,48,4,81,19,100
18,Male,93,90,90,56,7,3,57,83,26,42
19,Female,98,78,77,68,83,52,95,22,65,77
19,Female,85,16,56,73,98,90,28,50,94,100
30,Male,86,3,99,60,96,30,78,96,9,58
32,Male,25,79,92,97,90,53,88,92,43,10
17,Female,75,33,57,44,78,83,21,4,6,73
17,Male,5,15,29,27,76,4,32,89,81,51
31,Female,35,95,95,58,84,67,74,70,80,66
28,Female,81,6,16,13,75,78,65,28,70,94
20,Male,84,46,62,80,98,24,96,80,40,94
27,Male,23,41,75,32,98,3,91,67,67,34
17,Female,42,53,64,73,76,68,51,92,3,72
20,Male,93,56,38,84,89,2,75,3,41,15
27,Male,80,56,87,29,80,23,79,59,47,50
23,Female,80,74,90,69,91,7,5,12,74,89
26,Male,96,36,84,19,70,56,90,83,79,51
38,Female,30,68,91,98,71,70,1,87,88,81
17,Female,5,98,68,30,71,91,60,29,30,88
39,Female,1,27,53,100,78,43,39,91,85,32
32,Male,65,51,75,62,95,70,75,96,92,22
36,Male,43,46,87,23,22,29,83,86,69,80
33,Male,35,93,96,23,80,58,97,38,46,44
22,Female,77,9,77,30,80,9,63,52,29,97
39,Male,36,30,72,31,63,95,45,97,61,3
37,Male,26,54,65,42,46,19,48,10,59,55
20,Female,100,98,49,66,86,72,82,49,19,88
34,Male,3,56,78,56,75,12,79,21,23,43
31,Male,18,73,99,13,95,74,80,66,99,48
30,Male,14,47,86,1,70,24,88,91,96,31
27,Female,99,37,83,90,75,65,11,68,78,98
25,Female,87,18,95,44,89,36,53,9,91,76
33,Male,84,74,86,43,100,2,90,62,95,24
22,Female,74,84,90,89,75,33,54,45,35,93
39,Female,17,37,35,81,81,72,79,87,93,78
16,Female,47,11,35,36,92,61,41,20,95,90
23,Male,16,51,43,18,71,29,89,74,66,29
39,Female,94,19,31,39,71,98,78,77,98,51
20,Female,97,50,37,35,87,2,24,82,56,81
24,Female,98,49,45,64,88,8,15,68,72,95
22,Female,76,42,52,96,87,43,58,53,54,73
26,Male,87,87,70,27,82,32,93,3,22,68
15,Male,66,13,49,16,69,59,36,76,25,12
18,Male,86,33,16,56,94,55,78,29,8,68
21,Male,57,85,38,14,71,9,73,87,2,74
23,Male,73,83,8,31,73,71,83,11,4,91
19,Male,42,88,46,87,77,87,97,28,25,28
22,Female,84,23,31,33,93,72,91,58,41,70
34,Male,12,58,92,97,83,18,97,91,86,69
30,Female,46,82,71,73,91,77,71,76,96,87
18,Female,83,41,67,45,88,84,70,3,71,70
19,Female,86,99,33,9,79,41,27,93,9,97
31,Male,75,10,73,28,76,20,98,70,32,13
21,Male,40,99,30,36,77,41,81,88,79,71
31,Female,15,24,45,94,76,28,79,96,87,55
40,Female,99,90,63,43,83,94,59,75,87,38
25,Female,95,37,3,62,90,91,57,23,99,87
35,Male,6,78,94,60,97,72,74,2,78,58
25,Female,82,81,59,85,95,67,30,17,93,71
35,Male,70,3,100,55,91,1,81,3,93,51
19,Male,90,11,33,15,27,94,59,86,50,93
32,Male,7,61,81,43,91,9,80,73,38,10
24,Male,14,65,6,20,83,60,92,14,27,62
32,Male,97,76,93,39,75,73,88,53,100,21
19,Male,91,8,34,22,83,61,86,28,32,27
20,Female,82,5,23,32,80,91,12,94,36,89
35,Male,21,90,78,81,98,71,70,6,79,4
40,Male,37,11,67,86,59,57,87,46,61,48
27,Male,42,28,85,87,97,42,83,3,3,65
25,Female,99,10,34,52,82,24,99,30,78,91
25,Male,63,86,65,24,93,29,100,66,86,93
23,Female,83,18,64,94,87,100,22,59,14,98
17,Male,59,42,79,32,20,35,92,83,92,4
26,Male,53,26,93,45,97,9,99,90,71,4
20,Female,98,5,76,59,71,9,33,75,95,86
32,Female,22,40,11,83,89,51,1,99,90,89
23,Female,98,19,74,42,83,52,81,4,25,88
21,Female,92,34,67,91,87,25,31,53,71,95
35,Female,7,95,35,6,75,28,33,73,87,31
26,Female,66,12,1,19,75,73,41,29,83,90
32,Female,15,92,56,27,96,17,23,91,91,43
25,Male,3,79,65,81,92,79,77,48,98,70
28,Male,66,81,100,34,94,34,76,17,5,59
23,Male,68,18,75,77,76,66,80,11,2,87
24,Female,84,96,74,90,77,13,85,78,74,96
27,Female,62,61,88,48,90,2,11,11,93,75
30,Male,26,46,70,40,93,10,72,63,17,24
31,Male,74,89,92,88,81,52,87,34,30,23
17,Male,57,31,7,85,66,45,28,41,22,23
18,Male,91,53,25,91,60,47,4,12,21,72
27,Female,65,54,25,44,88,31,38,11,78,89
21,Male,52,96,31,64,74,78,70,33,11,49
25,Male,16,3,56,61,95,41,100,66,17,58
17,Female,62,23,56,27,89,74,66,22,44,73
31,Male,72,57,91,6,94,42,70,70,2,52
17,Female,73,88,41,33,91,58,96,63,29,87
23,Female,100,58,31,43,74,3,72,32,79,87
20,Male,5,7,95,3,80,13,98,77,3,45
18,Female,78,50,12,26,83,43,99,57,93,99
20,Female,94,47,82,52,74,97,98,60,37,98
25,Male,30,83,26,9,71,72,97,1,74,29
23,Male,29,13,15,30,95,49,85,84,29,22
38,Male,85,56,98,53,83,63,42,97,60,5
19,Female,78,16,66,33,79,17,51,95,68,90
34,Male,95,2,89,37,82,79,81,72,86,33
25,Female,82,26,49,41,70,22,100,20,81,91
36,Female,91,94,81,14,100,65,56,92,72,76
25,Male,81,1,43,24,71,66,83,29,57,4
29,Male,5,9,82,69,92,95,79,68,61,41
17,Female,17,71,94,24,75,32,73,84,94,79
39,Male,37,23,40,79,19,97,35,45,70,92
25,Male,59,45,42,43,85,11,86,6,13,73
25,Male,67,61,53,95,91,22,94,93,79,13
39,Male,11,83,73,68,48,24,42,77,32,44
26,Female,20,91,65,33,95,96,34,76,71,76
19,Male,11,76,30,57,5,93,72,32,69,86
34,Female,20,22,69,15,92,96,26,70,80,91
32,Female,50,7,85,68,97,25,98,88,80,33
34,Female,69,22,58,92,74,47,73,74,95,34
32,Female,48,47,19,41,96,39,74,76,99,12
18,Male,51,6,84,60,5,16,92,23,92,86
28,Male,77,67,89,6,76,9,85,39,60,99
20,Male,87,82,46,45,86,100,72,36,62,28
24,Female,71,27,47,53,80,57,30,9,53,82
16,Female,17,77,10,31,81,46,30,76,38,99
23,Male,72,14,18,53,74,100,76,61,91,82
30,Female,99,10,34,29,73,60,23,73,84,99
33,Female,69,98,12,67,91,4,58,94,83,79
33,Female,34,18,32,30,94,92,14,88,75,55
31,Female,76,25,81,40,81,32,29,97,70,26
20,Male,55,83,62,68,75,88,78,60,89,16
32,Male,89,79,75,76,93,54,88,50,43,70
34,Male,32,88,92,98,100,20,80,28,39,10
29,Female,23,44,6,61,75,19,33,8,79,77
35,Female,64,18,45,31,100,65,1,85,82,83
17,Male,53,27,16,85,17,1,30,3,86,75
39,Male,98,97,34,53,34,1,89,28,54,96
31,Female,87,38,4,72,79,90,20,100,76,67
22,Male,58,28,9,87,100,35,76,31,16,26
37,Male,18,42,18,84,63,72,31,37,31,9
32,Male,17,29,92,82,71,46,94,35,29,24
40,Male,37,40,59,49,21,79,97,84,21,17
34,Male,91,77,94,9,78,96,78,12,69,25
34,Female,51,52,27,14,83,66,64,75,92,64
19,Female,73,44,52,54,80,95,58,56,70,88
34,Female,88,19,53,53,84,13,27,72,72,41
22,Male,20,85,29,40,70,53,79,75,86,9
40,Female,15,37,97,35,72,38,59,81,84,78
22,Female,72,24,41,59,95,64,83,60,13,80
28,Female,17,62,19,79,70,75,34,8,85,85
31,Female,2,3,1,74,96,85,38,76,85,94
38,Male,13,81,70,72,35,75,85,35,44,33
38,Male,86,35,58,38,81,75,100,45,32,51
27,Female,20,54,27,65,86,79,24,84,90,75
35,Male,32,44,98,45,75,60,97,29,39,60
30,Male,4,14,73,39,78,86,75,75,65,75
37,Female,70,29,21,49,82,70,57,94,99,29
16,Female,18,14,80,56,84,18,36,89,76,80
18,Female,72,1,29,86,82,64,24,17,9,74
30,Female,76,60,13,86,84,96,28,85,74,89
30,Female,13,45,71,82,72,10,92,84,95,85
21,Male,7,82,98,80,83,6,90,40,56,37
17,Female,97,16,36,62,74,79,56,18,73,90
34,Female,76,31,52,37,100,27,76,92,99,98
36,Female,90,23,65,76,73,47,97,88,94,60
19,Female,90,1,75,78,84,90,48,99,91,79
40,Female,35,41,76,95,76,82,67,81,71,91
38,Female,13,13,72,38,89,85,15,77,82,59
40,Female,31,60,77,86,91,40,9,85,76,14
34,Female,50,59,32,6,81,81,64,76,73,81
24,Female,82,55,67,43,97,26,47,77,88,95
33,Male,70,12,100,35,91,100,93,5,44,38
35,Female,5,88,60,50,95,6,12,94,75,32
23,Male,59,91,17,43,75,15,77,96,88,31
28,Male,3,1,98,77,95,52,74,47,99,72
20,Male,4,39,38,96,84,36,88,16,99,61
29,Male,97,12,81,80,82,63,90,33,23,92
18,Male,31,26,75,30,82,14,11,79,92,53
31,Female,67,48,87,44,93,99,41,96,72,32
36,Female,100,69,3,78,81,2,32,70,98,4
33,Female,100,87,50,89,80,24,58,82,82,21
39,Male,49,77,61,77,47,97,45,68,11,76
37,Male,23,2,11,85,32,73,5,78,44,70
21,Male,83,6,59,69,75,64,92,85,66,59
33,Female,95,85,84,53,85,6,33,88,74,63
26,Female,32,20,30,62,93,91,38,28,88,73
40,Female,62,54,46,74,82,66,47,95,80,63
19,Male,15,60,7,55,13,92,15,7,100,5
23,Female,100,8,20,61,90,62,67,100,82,71
39,Female,85,28,91,92,72,66,32,86,80,40
24,Female,96,72,39,68,89,60,54,45,86,87
26,Female,34,1,9,15,95,63,70,48,70,88
37,Female,13,92,7,83,81,33,74,99,76,53
35,Male,55,95,70,96,84,28,92,15,59,66
30,Female,51,35,78,4,95,77,69,80,90,94
22,Female,78,67,16,50,79,38,81,37,76,71
23,Male,81,35,48,20,84,36,100,53,34,43
24,Male,54,11,23,58,71,80,99,1,22,20
37,Male,35,82,79,81,74,2,37,26,80,37
34,Female,29,71,28,19,79,7,48,76,90,88
26,Female,85,39,99,13,97,54,98,75,93,87
15,Male,85,52,68,58,43,43,78,3,19,19
26,Female,29,10,99,69,95,29,96,100,90,100
25,Female,77,28,21,64,77,95,54,83,92,72
21,Female,92,45,95,6,98,9,5,49,19,82
20,Male,67,38,91,1,99,31,75,48,61,15
38,Female,84,84,84,42,75,5,47,92,100,46
32,Female,13,71,75,76,90,63,50,76,80,50
